traffic_light,step_time,reward,lanes_queue,waiting_time_per_lane
t,60520.0,-0.06,"[0, 0, 3, 3]","[0.0, 0.0, 11.0, 13.0]"
t,60525.0,-0.3,"[0, 0, 3, 3]","[0.0, 0.0, 26.0, 28.0]"
t,60530.0,-0.3,"[0, 0, 0, 0]","[0.0, 0.0, 11.0, 9.0]"
t,60535.0,0.21999999999999997,"[1, 0, 0, 0]","[4.0, 0.0, 0.0, 0.0]"
t,60540.0,0.16,"[0, 0, 1, 1]","[0.0, 0.0, 2.0, 2.0]"
t,60545.0,-0.07999999999999999,"[0, 0, 4, 5]","[0.0, 0.0, 14.0, 19.0]"
t,60550.0,-0.39,"[0, 0, 4, 4]","[0.0, 0.0, 24.0, 32.0]"
t,60555.0,-0.020000000000000018,"[1, 1, 1, 0]","[2.0, 1.0, 24.0, 29.0]"
t,60560.0,0.24000000000000005,"[1, 1, 0, 0]","[7.0, 6.0, 8.0, 1.0]"
t,60565.0,0.05999999999999997,"[2, 1, 0, 0]","[15.0, 11.0, 0.0, 0.0]"
t,60570.0,0.05999999999999997,"[0, 0, 1, 1]","[0.0, 0.0, 1.0, 3.0]"
t,60575.0,0.15000000000000002,"[0, 0, 4, 4]","[0.0, 0.0, 17.0, 18.0]"
t,60580.0,-0.35,"[0, 0, 4, 3]","[0.0, 0.0, 29.0, 27.0]"
t,60585.0,-0.08000000000000002,"[1, 0, 0, 0]","[1.0, 0.0, 20.0, 15.0]"
t,60590.0,0.33,"[1, 1, 0, 0]","[6.0, 2.0, 12.0, 2.0]"
t,60595.0,0.33,"[0, 0, 3, 2]","[0.0, 0.0, 20.0, 8.0]"
t,60600.0,-0.10000000000000003,"[0, 0, 4, 4]","[0.0, 0.0, 39.0, 27.0]"
t,60605.0,-0.38,"[0, 0, 4, 3]","[0.0, 0.0, 46.0, 36.0]"
t,60610.0,0.0,"[0, 1, 1, 0]","[0.0, 4.0, 27.0, 20.0]"
t,60615.0,0.31000000000000005,"[2, 1, 0, 0]","[5.0, 9.0, 7.0, 0.0]"
t,60620.0,0.10999999999999999,"[2, 1, 0, 0]","[8.0, 4.0, 3.0, 0.0]"
t,60625.0,0.12,"[0, 0, 3, 2]","[0.0, 0.0, 10.0, 5.0]"
t,60630.0,-0.33,"[0, 0, 6, 4]","[0.0, 0.0, 35.0, 20.0]"
t,60635.0,-0.6500000000000001,"[0, 0, 8, 7]","[0.0, 0.0, 74.0, 51.0]"
t,60640.0,-0.8799999999999999,"[0, 0, 10, 9]","[0.0, 0.0, 122.0, 95.0]"
t,60645.0,-0.9900000000000002,"[0, 0, 11, 10]","[0.0, 0.0, 175.0, 143.0]"
t,60650.0,-0.9900000000000002,"[1, 0, 7, 7]","[2.0, 0.0, 168.0, 140.0]"
t,60655.0,-0.27,"[1, 0, 4, 4]","[7.0, 0.0, 146.0, 126.0]"
t,60660.0,0.3600000000000003,"[1, 1, 2, 1]","[12.0, 4.0, 115.0, 100.0]"
t,60665.0,0.94,"[2, 1, 0, 0]","[19.0, 9.0, 53.0, 46.0]"
t,60670.0,0.77,"[1, 0, 0, 1]","[9.0, 1.0, 35.0, 34.0]"
t,60675.0,0.3799999999999999,"[0, 0, 3, 3]","[0.0, 0.0, 44.0, 44.0]"
t,60680.0,-0.33999999999999986,"[0, 0, 6, 6]","[0.0, 0.0, 68.0, 67.0]"
t,60685.0,-0.33999999999999986,"[1, 1, 4, 4]","[2.0, 1.0, 54.0, 50.0]"
t,60690.0,0.05999999999999983,"[2, 2, 3, 3]","[9.0, 10.0, 45.0, 35.0]"
t,60695.0,0.08000000000000007,"[0, 0, 2, 2]","[5.0, 7.0, 59.0, 44.0]"
t,60700.0,-0.1200000000000001,"[0, 0, 4, 4]","[0.0, 0.0, 74.0, 58.0]"
t,60705.0,-0.4099999999999999,"[0, 0, 7, 6]","[0.0, 0.0, 82.0, 67.0]"
t,60710.0,-0.1399999999999999,"[0, 1, 5, 4]","[0.0, 5.0, 79.0, 77.0]"
t,60715.0,0.07999999999999985,"[1, 1, 2, 3]","[4.0, 10.0, 67.0, 71.0]"
t,60720.0,0.07999999999999985,"[0, 0, 4, 6]","[0.0, 0.0, 79.0, 98.0]"
t,60725.0,-0.27,"[0, 0, 4, 5]","[0.0, 0.0, 94.0, 125.0]"
t,60730.0,-0.43999999999999995,"[0, 0, 4, 6]","[0.0, 0.0, 93.0, 134.0]"
t,60735.0,0.16000000000000014,"[0, 0, 2, 5]","[0.0, 0.0, 71.0, 118.0]"
t,60740.0,0.6199999999999999,"[0, 0, 3, 3]","[0.0, 0.0, 63.0, 98.0]"
t,60745.0,0.6199999999999999,"[0, 0, 3, 4]","[0.0, 0.0, 74.0, 113.0]"
t,60750.0,-0.3600000000000001,"[0, 0, 6, 4]","[0.0, 0.0, 96.0, 130.0]"
t,60755.0,-0.3899999999999997,"[0, 0, 6, 5]","[0.0, 0.0, 102.0, 133.0]"
t,60760.0,0.20999999999999996,"[1, 1, 5, 4]","[3.0, 3.0, 86.0, 108.0]"
t,60765.0,0.21999999999999975,"[1, 2, 4, 3]","[8.0, 9.0, 60.0, 77.0]"
t,60770.0,0.3400000000000001,"[2, 2, 0, 1]","[16.0, 19.0, 49.0, 48.0]"
t,60775.0,0.27,"[1, 1, 0, 0]","[8.0, 11.0, 33.0, 40.0]"
t,60780.0,0.4,"[0, 0, 2, 3]","[0.0, 0.0, 38.0, 49.0]"
t,60785.0,-0.31999999999999995,"[0, 0, 5, 5]","[0.0, 0.0, 55.0, 69.0]"
t,60790.0,-0.31999999999999995,"[0, 0, 4, 4]","[0.0, 0.0, 48.0, 56.0]"
t,60795.0,0.029999999999999805,"[1, 0, 2, 4]","[1.0, 0.0, 40.0, 45.0]"
t,60800.0,0.18000000000000005,"[0, 0, 2, 3]","[0.0, 0.0, 41.0, 49.0]"
t,60805.0,-0.13,"[0, 0, 4, 2]","[0.0, 0.0, 59.0, 59.0]"
t,60810.0,-0.3799999999999999,"[0, 0, 5, 6]","[0.0, 0.0, 82.0, 83.0]"
t,60815.0,-0.3799999999999999,"[1, 0, 3, 4]","[1.0, 0.0, 67.0, 69.0]"
t,60820.0,0.06999999999999984,"[1, 1, 3, 2]","[6.0, 3.0, 57.0, 60.0]"
t,60825.0,0.1100000000000001,"[2, 1, 1, 2]","[14.0, 8.0, 39.0, 42.0]"
t,60830.0,0.22999999999999998,"[0, 0, 1, 0]","[6.0, 2.0, 43.0, 45.0]"
t,60835.0,0.09000000000000008,"[0, 0, 3, 4]","[0.0, 0.0, 55.0, 56.0]"
t,60840.0,-0.3400000000000001,"[0, 0, 5, 6]","[0.0, 0.0, 61.0, 64.0]"
t,60845.0,-0.050000000000000044,"[0, 0, 5, 4]","[0.0, 0.0, 69.0, 60.0]"
t,60850.0,0.1200000000000001,"[1, 0, 3, 2]","[5.0, 0.0, 50.0, 49.0]"
t,60855.0,0.31999999999999995,"[1, 1, 2, 2]","[10.0, 1.0, 41.0, 34.0]"
t,60860.0,0.10999999999999999,"[3, 2, 0, 0]","[21.0, 7.0, 27.0, 22.0]"
t,60865.0,0.10999999999999999,"[0, 0, 0, 1]","[4.0, 0.0, 27.0, 24.0]"
t,60870.0,0.20000000000000007,"[0, 0, 4, 4]","[0.0, 0.0, 38.0, 38.0]"
t,60875.0,-0.26,"[0, 0, 5, 4]","[0.0, 0.0, 49.0, 46.0]"
t,60880.0,-0.09999999999999998,"[0, 0, 3, 2]","[0.0, 0.0, 46.0, 38.0]"
t,60885.0,0.10999999999999999,"[1, 0, 2, 2]","[5.0, 0.0, 39.0, 32.0]"
t,60890.0,0.10999999999999999,"[0, 0, 2, 2]","[0.0, 0.0, 44.0, 38.0]"
t,60895.0,0.010000000000000009,"[0, 0, 5, 4]","[0.0, 0.0, 63.0, 52.0]"
t,60900.0,-0.32999999999999996,"[0, 0, 5, 5]","[0.0, 0.0, 71.0, 60.0]"
t,60905.0,-0.020000000000000018,"[1, 0, 3, 2]","[4.0, 0.0, 56.0, 48.0]"
t,60910.0,0.23999999999999988,"[1, 0, 0, 0]","[9.0, 0.0, 30.0, 21.0]"
t,60915.0,0.45000000000000007,"[2, 1, 0, 0]","[17.0, 5.0, 14.0, 6.0]"
t,60920.0,0.07999999999999996,"[2, 2, 0, 0]","[27.0, 12.0, 2.0, 0.0]"
t,60925.0,-0.06999999999999995,"[2, 2, 0, 0]","[14.0, 9.0, 0.0, 0.0]"
t,60930.0,0.33999999999999997,"[0, 0, 2, 3]","[2.0, 3.0, 5.0, 8.0]"
t,60935.0,-0.33999999999999997,"[0, 0, 5, 6]","[0.0, 0.0, 26.0, 32.0]"
t,60940.0,-0.6500000000000001,"[0, 0, 6, 8]","[0.0, 0.0, 56.0, 70.0]"
t,60945.0,-0.6500000000000001,"[1, 1, 3, 5]","[2.0, 1.0, 49.0, 71.0]"
t,60950.0,-0.19999999999999996,"[2, 2, 0, 0]","[11.0, 8.0, 30.0, 54.0]"
t,60955.0,0.25,"[3, 2, 0, 0]","[23.0, 18.0, 6.0, 16.0]"
t,60960.0,0.42000000000000004,"[1, 0, 0, 0]","[20.0, 11.0, 3.0, 5.0]"
t,60965.0,0.46,"[0, 0, 3, 2]","[0.0, 0.0, 11.0, 9.0]"
t,60970.0,-0.22999999999999998,"[0, 0, 5, 5]","[0.0, 0.0, 34.0, 27.0]"
t,60975.0,-0.22999999999999998,"[0, 1, 3, 2]","[0.0, 3.0, 31.0, 21.0]"
t,60980.0,-0.13000000000000006,"[1, 1, 1, 0]","[3.0, 8.0, 23.0, 14.0]"
t,60985.0,0.07000000000000006,"[2, 1, 0, 0]","[12.0, 13.0, 8.0, 4.0]"
t,60990.0,0.10999999999999999,"[0, 0, 1, 2]","[7.0, 2.0, 10.0, 7.0]"
t,60995.0,0.12,"[0, 0, 4, 3]","[0.0, 0.0, 24.0, 19.0]"
t,61000.0,-0.36,"[0, 0, 6, 6]","[0.0, 0.0, 36.0, 34.0]"
t,61005.0,-0.18000000000000005,"[1, 0, 3, 3]","[3.0, 0.0, 43.0, 32.0]"
t,61010.0,0.13,"[1, 0, 0, 0]","[8.0, 0.0, 23.0, 22.0]"
t,61015.0,0.34,"[1, 1, 0, 0]","[13.0, 2.0, 6.0, 4.0]"
t,61020.0,0.08000000000000002,"[1, 1, 0, 0]","[18.0, 7.0, 0.0, 0.0]"
t,61025.0,-0.12,"[2, 1, 0, 0]","[27.0, 12.0, 0.0, 0.0]"
t,61030.0,-0.12,"[0, 0, 0, 1]","[6.0, 0.0, 0.0, 2.0]"
t,61035.0,0.31,"[0, 0, 3, 3]","[0.0, 0.0, 11.0, 14.0]"
t,61040.0,-0.27,"[0, 0, 3, 3]","[0.0, 0.0, 21.0, 22.0]"
t,61045.0,-0.08000000000000002,"[1, 1, 1, 0]","[3.0, 4.0, 13.0, 13.0]"
t,61050.0,0.09000000000000002,"[2, 2, 0, 0]","[11.0, 13.0, 7.0, 4.0]"
t,61055.0,0.09000000000000002,"[0, 0, 3, 1]","[0.0, 0.0, 16.0, 7.0]"
t,61060.0,0.07999999999999999,"[0, 0, 5, 4]","[0.0, 0.0, 38.0, 24.0]"
t,61065.0,-0.39,"[0, 0, 4, 4]","[0.0, 0.0, 51.0, 35.0]"
t,61070.0,-0.13,"[1, 0, 1, 0]","[3.0, 0.0, 38.0, 26.0]"
t,61075.0,0.21999999999999997,"[2, 1, 0, 0]","[9.0, 1.0, 15.0, 7.0]"
t,61080.0,0.26,"[1, 0, 0, 0]","[6.0, 0.0, 9.0, 2.0]"
t,61085.0,0.04000000000000001,"[0, 0, 3, 2]","[0.0, 0.0, 19.0, 9.0]"
t,61090.0,-0.4,"[0, 0, 5, 5]","[0.0, 0.0, 42.0, 31.0]"
t,61095.0,-0.4,"[1, 0, 4, 4]","[2.0, 0.0, 40.0, 35.0]"
t,61100.0,-0.22999999999999998,"[1, 1, 2, 1]","[7.0, 3.0, 34.0, 30.0]"
t,61105.0,0.16000000000000003,"[0, 0, 0, 0]","[3.0, 0.0, 28.0, 23.0]"
t,61110.0,0.1499999999999999,"[0, 0, 3, 3]","[0.0, 0.0, 35.0, 30.0]"
t,61115.0,-0.32999999999999996,"[0, 0, 6, 7]","[0.0, 0.0, 58.0, 53.0]"
t,61120.0,-0.32999999999999996,"[0, 0, 3, 5]","[0.0, 0.0, 53.0, 50.0]"
t,61125.0,-0.15000000000000002,"[1, 0, 2, 2]","[1.0, 0.0, 42.0, 38.0]"
t,61130.0,0.21999999999999997,"[1, 0, 0, 0]","[6.0, 0.0, 21.0, 24.0]"
t,61135.0,0.30000000000000004,"[2, 1, 0, 0]","[13.0, 5.0, 12.0, 9.0]"
t,61140.0,0.12,"[0, 0, 0, 1]","[5.0, 0.0, 9.0, 10.0]"
t,61145.0,0.14,"[0, 0, 4, 4]","[0.0, 0.0, 21.0, 24.0]"
t,61150.0,-0.39,"[0, 0, 6, 6]","[0.0, 0.0, 36.0, 40.0]"
t,61155.0,-0.30999999999999994,"[1, 1, 4, 4]","[2.0, 3.0, 46.0, 54.0]"
t,61160.0,0.04999999999999993,"[2, 2, 1, 0]","[8.0, 10.0, 32.0, 30.0]"
t,61165.0,0.04999999999999993,"[0, 0, 1, 1]","[0.0, 0.0, 34.0, 32.0]"
t,61170.0,0.21000000000000008,"[0, 0, 4, 4]","[0.0, 0.0, 47.0, 46.0]"
t,61175.0,-0.32000000000000006,"[0, 0, 5, 5]","[0.0, 0.0, 55.0, 55.0]"
t,61180.0,-0.06000000000000005,"[0, 0, 3, 4]","[0.0, 0.0, 46.0, 47.0]"
t,61185.0,0.22000000000000008,"[0, 0, 2, 1]","[0.0, 0.0, 35.0, 36.0]"
t,61190.0,0.30999999999999994,"[0, 2, 0, 0]","[0.0, 5.0, 26.0, 26.0]"
t,61195.0,0.30999999999999994,"[0, 0, 2, 2]","[0.0, 0.0, 33.0, 30.0]"
t,61200.0,-0.08999999999999997,"[0, 0, 4, 5]","[0.0, 0.0, 49.0, 49.0]"
t,61205.0,-0.35,"[0, 0, 6, 6]","[0.0, 0.0, 62.0, 65.0]"
t,61210.0,-0.20999999999999996,"[1, 0, 3, 3]","[4.0, 0.0, 56.0, 60.0]"
t,61215.0,0.050000000000000044,"[2, 1, 4, 2]","[11.0, 4.0, 48.0, 40.0]"
t,61220.0,0.1499999999999999,"[2, 1, 1, 1]","[21.0, 9.0, 35.0, 31.0]"
t,61225.0,0.05999999999999994,"[1, 1, 0, 0]","[12.0, 5.0, 30.0, 19.0]"
t,61230.0,0.3500000000000001,"[0, 0, 2, 3]","[0.0, 0.0, 38.0, 25.0]"
t,61235.0,-0.38,"[0, 0, 5, 5]","[0.0, 0.0, 59.0, 47.0]"
t,61240.0,-0.38,"[0, 0, 5, 4]","[0.0, 0.0, 55.0, 48.0]"
t,61245.0,-0.16000000000000014,"[0, 0, 4, 2]","[0.0, 0.0, 52.0, 40.0]"
t,61250.0,0.14000000000000012,"[0, 0, 1, 0]","[0.0, 0.0, 41.0, 29.0]"
t,61255.0,0.42999999999999994,"[0, 0, 0, 0]","[0.0, 0.0, 22.0, 12.0]"
t,61260.0,0.21000000000000002,"[1, 1, 0, 0]","[4.0, 1.0, 6.0, 5.0]"
t,61265.0,0.19000000000000003,"[2, 1, 0, 0]","[11.0, 6.0, 0.0, 0.0]"
t,61270.0,-0.05000000000000002,"[1, 0, 0, 1]","[7.0, 2.0, 0.0, 1.0]"
t,61275.0,0.1,"[0, 0, 3, 3]","[0.0, 0.0, 9.0, 11.0]"
t,61280.0,-0.36,"[0, 0, 5, 7]","[0.0, 0.0, 31.0, 38.0]"
t,61285.0,-0.36,"[0, 1, 3, 3]","[0.0, 1.0, 34.0, 40.0]"
t,61290.0,-0.29,"[1, 0, 0, 0]","[5.0, 0.0, 22.0, 26.0]"
t,61295.0,0.21999999999999997,"[1, 2, 0, 0]","[10.0, 4.0, 5.0, 4.0]"
t,61300.0,0.30000000000000004,"[2, 2, 0, 0]","[16.0, 14.0, 0.0, 0.0]"
t,61305.0,-0.06999999999999998,"[0, 0, 0, 1]","[8.0, 11.0, 0.0, 1.0]"
t,61310.0,0.18,"[0, 0, 3, 4]","[0.0, 0.0, 10.0, 13.0]"
t,61315.0,-0.28,"[0, 0, 6, 6]","[0.0, 0.0, 27.0, 28.0]"
t,61320.0,-0.35,"[0, 0, 3, 3]","[0.0, 0.0, 42.0, 31.0]"
t,61325.0,0.16000000000000003,"[0, 0, 1, 0]","[0.0, 0.0, 29.0, 24.0]"
t,61330.0,0.25999999999999995,"[1, 0, 0, 0]","[5.0, 0.0, 17.0, 7.0]"
t,61335.0,0.18000000000000002,"[1, 1, 0, 0]","[10.0, 3.0, 3.0, 1.0]"
t,61340.0,0.18000000000000002,"[0, 0, 1, 2]","[0.0, 0.0, 4.0, 6.0]"
t,61345.0,0.01999999999999999,"[0, 0, 3, 4]","[0.0, 0.0, 15.0, 21.0]"
t,61350.0,-0.32,"[0, 0, 4, 3]","[0.0, 0.0, 27.0, 30.0]"
t,61355.0,-0.02999999999999997,"[0, 0, 0, 0]","[0.0, 0.0, 17.0, 15.0]"
t,61360.0,0.27,"[1, 0, 0, 0]","[4.0, 0.0, 5.0, 1.0]"
t,61365.0,0.13999999999999999,"[1, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0]"
t,61370.0,0.13999999999999999,"[0, 0, 1, 2]","[0.0, 0.0, 2.0, 3.0]"
t,61375.0,0.020000000000000004,"[0, 0, 3, 3]","[0.0, 0.0, 13.0, 14.0]"
t,61380.0,-0.22000000000000003,"[0, 0, 2, 3]","[0.0, 0.0, 20.0, 21.0]"
t,61385.0,-0.03999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 12.0, 11.0]"
t,61390.0,0.16999999999999998,"[0, 0, 0, 0]","[0.0, 0.0, 2.0, 1.0]"
t,61395.0,0.14,"[1, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0]"
t,61400.0,-0.03,"[1, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0]"
t,61405.0,-0.05,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 1.0]"
t,61410.0,-0.03,"[0, 0, 2, 2]","[0.0, 0.0, 6.0, 9.0]"
t,61415.0,-0.32,"[0, 0, 4, 4]","[0.0, 0.0, 25.0, 26.0]"
t,61420.0,-0.32,"[0, 0, 0, 0]","[0.0, 0.0, 16.0, 24.0]"
t,61425.0,0.13,"[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]"
t,61430.0,0.3,"[0, 0, 1, 1]","[0.0, 0.0, 1.0, 2.0]"
t,61435.0,-0.13,"[0, 0, 3, 4]","[0.0, 0.0, 11.0, 15.0]"
t,61440.0,-0.38,"[0, 0, 5, 6]","[0.0, 0.0, 34.0, 38.0]"
t,61445.0,-0.38,"[0, 0, 1, 2]","[0.0, 0.0, 27.0, 35.0]"
t,61450.0,-0.10999999999999999,"[1, 0, 0, 0]","[5.0, 0.0, 10.0, 17.0]"
t,61455.0,0.3,"[0, 0, 0, 2]","[0.0, 0.0, 3.0, 22.0]"
t,61460.0,-0.020000000000000018,"[0, 0, 3, 5]","[0.0, 0.0, 13.0, 41.0]"
t,61465.0,-0.35999999999999993,"[0, 0, 3, 4]","[0.0, 0.0, 18.0, 46.0]"
t,61470.0,0.10999999999999999,"[0, 0, 1, 1]","[0.0, 0.0, 22.0, 39.0]"
t,61475.0,0.33999999999999997,"[0, 0, 0, 0]","[0.0, 0.0, 8.0, 14.0]"
t,61480.0,0.33999999999999997,"[0, 0, 1, 2]","[0.0, 0.0, 10.0, 22.0]"
t,61485.0,-0.10999999999999999,"[0, 0, 4, 4]","[0.0, 0.0, 23.0, 39.0]"
t,61490.0,-0.36,"[0, 0, 4, 5]","[0.0, 0.0, 34.0, 43.0]"
t,61495.0,0.020000000000000018,"[1, 0, 0, 2]","[4.0, 0.0, 22.0, 30.0]"
t,61500.0,0.25999999999999995,"[2, 0, 0, 0]","[11.0, 0.0, 8.0, 15.0]"
t,61505.0,0.18,"[3, 2, 0, 0]","[24.0, 8.0, 0.0, 2.0]"
t,61510.0,-0.25,"[4, 4, 0, 0]","[43.0, 24.0, 0.0, 0.0]"
t,61515.0,-0.25,"[0, 0, 2, 2]","[21.0, 11.0, 3.0, 3.0]"
t,61520.0,0.13,"[0, 0, 3, 3]","[4.0, 0.0, 17.0, 16.0]"
t,61525.0,0.010000000000000009,"[0, 0, 2, 2]","[0.0, 0.0, 24.0, 20.0]"
t,61530.0,0.07,"[0, 1, 0, 0]","[0.0, 3.0, 10.0, 5.0]"
t,61535.0,0.16999999999999998,"[1, 1, 0, 0]","[4.0, 8.0, 0.0, 0.0]"
t,61540.0,-0.03,"[1, 1, 0, 0]","[9.0, 13.0, 0.0, 0.0]"
t,61545.0,-0.1,"[2, 1, 0, 0]","[15.0, 18.0, 0.0, 0.0]"
t,61550.0,-0.13,"[1, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0]"
t,61555.0,0.34,"[0, 0, 1, 1]","[0.0, 0.0, 3.0, 4.0]"
t,61560.0,-0.21000000000000002,"[0, 0, 4, 3]","[0.0, 0.0, 17.0, 16.0]"
t,61565.0,-0.21000000000000002,"[1, 0, 2, 2]","[1.0, 0.0, 18.0, 19.0]"
t,61570.0,-0.08000000000000002,"[2, 0, 0, 0]","[7.0, 0.0, 8.0, 5.0]"
t,61575.0,0.12000000000000002,"[1, 0, 0, 1]","[6.0, 1.0, 3.0, 6.0]"
t,61580.0,0.04000000000000001,"[0, 0, 2, 3]","[0.0, 0.0, 9.0, 18.0]"
t,61585.0,-0.36000000000000004,"[0, 0, 5, 7]","[0.0, 0.0, 31.0, 46.0]"
t,61590.0,-0.36000000000000004,"[1, 1, 3, 4]","[2.0, 1.0, 29.0, 44.0]"
t,61595.0,-0.21999999999999997,"[1, 1, 0, 0]","[7.0, 6.0, 23.0, 34.0]"
t,61600.0,0.06000000000000005,"[3, 2, 0, 0]","[15.0, 13.0, 8.0, 11.0]"
t,61605.0,0.22999999999999998,"[0, 0, 1, 1]","[10.0, 5.0, 9.0, 13.0]"
t,61610.0,0.12,"[0, 0, 4, 4]","[0.0, 0.0, 21.0, 29.0]"
t,61615.0,-0.35,"[0, 0, 6, 5]","[0.0, 0.0, 34.0, 40.0]"
t,61620.0,-0.050000000000000044,"[0, 0, 2, 1]","[0.0, 0.0, 40.0, 38.0]"
t,61625.0,0.27,"[2, 1, 0, 0]","[5.0, 3.0, 17.0, 11.0]"
t,61630.0,0.18,"[2, 2, 0, 0]","[15.0, 13.0, 5.0, 1.0]"
t,61635.0,0.18,"[0, 0, 2, 1]","[0.0, 0.0, 8.0, 3.0]"
t,61640.0,0.15,"[0, 0, 4, 4]","[0.0, 0.0, 25.0, 17.0]"
t,61645.0,-0.36,"[0, 0, 4, 3]","[0.0, 0.0, 34.0, 27.0]"
t,61650.0,-0.030000000000000027,"[1, 1, 0, 0]","[3.0, 2.0, 21.0, 15.0]"
t,61655.0,0.30000000000000004,"[1, 1, 0, 0]","[8.0, 7.0, 0.0, 2.0]"
t,61660.0,0.009999999999999981,"[2, 2, 0, 0]","[15.0, 16.0, 0.0, 0.0]"
t,61665.0,0.009999999999999981,"[0, 0, 0, 1]","[0.0, 0.0, 0.0, 3.0]"
t,61670.0,0.2,"[0, 0, 1, 3]","[0.0, 0.0, 2.0, 15.0]"
t,61675.0,-0.14,"[0, 0, 0, 0]","[0.0, 0.0, 4.0, 14.0]"
t,61680.0,0.09000000000000001,"[1, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0]"
t,61685.0,0.05,"[1, 1, 0, 0]","[6.0, 3.0, 0.0, 0.0]"
t,61690.0,-0.11000000000000001,"[2, 1, 0, 0]","[5.0, 2.0, 0.0, 0.0]"
t,61695.0,0.1,"[0, 0, 1, 0]","[0.0, 0.0, 3.0, 0.0]"
t,61700.0,-0.13999999999999999,"[0, 0, 2, 3]","[0.0, 0.0, 13.0, 10.0]"
t,61705.0,-0.13999999999999999,"[0, 0, 0, 1]","[0.0, 0.0, 5.0, 12.0]"
t,61710.0,0.009999999999999981,"[0, 1, 0, 0]","[0.0, 3.0, 0.0, 3.0]"
t,61715.0,0.12000000000000001,"[2, 1, 0, 0]","[6.0, 8.0, 0.0, 0.0]"
t,61720.0,-0.12000000000000001,"[0, 0, 1, 1]","[5.0, 0.0, 2.0, 1.0]"
t,61725.0,0.08000000000000002,"[0, 0, 2, 3]","[0.0, 0.0, 9.0, 8.0]"
t,61730.0,-0.26,"[0, 0, 4, 4]","[0.0, 0.0, 25.0, 24.0]"
t,61735.0,-0.26,"[0, 0, 0, 0]","[0.0, 0.0, 13.0, 12.0]"
t,61740.0,0.09999999999999998,"[1, 1, 0, 0]","[4.0, 5.0, 2.0, 0.0]"
t,61745.0,0.14,"[1, 1, 0, 0]","[9.0, 10.0, 0.0, 0.0]"
t,61750.0,-0.08,"[1, 1, 0, 0]","[14.0, 15.0, 0.0, 0.0]"
t,61755.0,-0.09999999999999998,"[0, 0, 0, 1]","[1.0, 4.0, 0.0, 1.0]"
t,61760.0,0.24999999999999997,"[0, 0, 1, 2]","[0.0, 0.0, 3.0, 9.0]"
t,61765.0,-0.16999999999999998,"[0, 0, 3, 3]","[0.0, 0.0, 9.0, 13.0]"
t,61770.0,-0.03,"[0, 1, 0, 0]","[0.0, 4.0, 10.0, 11.0]"
t,61775.0,0.04999999999999999,"[1, 2, 0, 0]","[4.0, 12.0, 3.0, 0.0]"
t,61780.0,0.04999999999999999,"[0, 0, 1, 1]","[0.0, 0.0, 5.0, 3.0]"
t,61785.0,0.07,"[0, 0, 4, 3]","[0.0, 0.0, 22.0, 16.0]"
t,61790.0,-0.33,"[0, 0, 3, 3]","[0.0, 0.0, 28.0, 20.0]"
t,61795.0,0.030000000000000027,"[1, 1, 1, 0]","[4.0, 2.0, 18.0, 7.0]"
t,61800.0,0.14999999999999997,"[2, 3, 0, 0]","[12.0, 15.0, 6.0, 1.0]"
t,61805.0,0.14999999999999997,"[0, 0, 1, 1]","[2.0, 7.0, 8.0, 3.0]"
t,61810.0,0.07,"[0, 0, 4, 4]","[0.0, 0.0, 24.0, 19.0]"
t,61815.0,-0.22999999999999998,"[2, 1, 5, 4]","[4.0, 3.0, 38.0, 34.0]"
t,61820.0,-0.38000000000000006,"[2, 1, 2, 1]","[14.0, 8.0, 33.0, 31.0]"
t,61825.0,0.0,"[1, 0, 1, 0]","[11.0, 0.0, 29.0, 26.0]"
t,61830.0,0.10000000000000009,"[0, 0, 4, 4]","[0.0, 0.0, 42.0, 37.0]"
t,61835.0,-0.51,"[0, 0, 7, 7]","[0.0, 0.0, 71.0, 65.0]"
t,61840.0,-0.51,"[0, 0, 5, 5]","[0.0, 0.0, 66.0, 64.0]"
t,61845.0,-0.16999999999999993,"[1, 0, 2, 1]","[2.0, 0.0, 50.0, 64.0]"
t,61850.0,0.34999999999999987,"[1, 2, 0, 0]","[7.0, 5.0, 28.0, 27.0]"
t,61855.0,0.51,"[1, 2, 0, 0]","[12.0, 15.0, 5.0, 5.0]"
t,61860.0,0.18000000000000005,"[0, 0, 0, 1]","[3.0, 11.0, 0.0, 1.0]"
t,61865.0,0.26999999999999996,"[0, 0, 3, 3]","[0.0, 0.0, 9.0, 9.0]"
t,61870.0,-0.32999999999999996,"[0, 0, 5, 6]","[0.0, 0.0, 29.0, 32.0]"
t,61875.0,-0.32999999999999996,"[1, 0, 2, 2]","[5.0, 0.0, 27.0, 32.0]"
t,61880.0,-0.23000000000000004,"[1, 1, 0, 0]","[10.0, 1.0, 13.0, 20.0]"
t,61885.0,0.2,"[2, 1, 0, 0]","[17.0, 6.0, 0.0, 2.0]"
t,61890.0,0.19,"[0, 0, 1, 1]","[5.0, 0.0, 1.0, 3.0]"
